"sampleID"	"kd_x"	"kd_y"	"gc_x"	"gc_y"
"AB0218-C"	-5.16781242695289	11.0917596431927	-4.73766539	9.8819601
"AB0225-C"	-5.02802253239708	11.1266754492953	-2.1307124	9.44509249
"AB0228-C"	-4.65207213629879	11.149412484202	-3.23120842	9.81445536
"AB0231-C"	-5.60975550086462	10.947128183385	-2.22242057	9.16866764
"AB0232-Cx"	-4.68969812000281	11.0806210179074	-3.07455431	9.60932538
"AB0233-C"	-6.0058594169856	10.9259713578356	-3.49807728	9.74103718
"AB0235-C"	-4.64290855323419	11.0987044612002	-3.35226138	9.71055361
"AB0236-Cx"	-5.44272534812568	10.9118953074309	-1.8789775	9.15569368
"AB0238-C"	-4.71254274625865	11.0888659086618	-3.80791327	9.76210703
"AB0239-C"	-4.84230233791694	11.1211844474339	-3.25455812	9.75885528
